# Auto, Control award run
Timestamp,SinceStart,X,Y,Theta,VelocityX,VelocityY,VelocityTheta,AccelX,AccelY,AccelTheta,NumRings,MagHome,FeedHome,LastTarget,Cycles,AvgCycle
43:28.3,4785,108.2975928,44.4691178,1.570363466,-0.924074855,8.379278399,0.340100865,24.66331295,-204.1287022,-0.442217392,0,true,false,3,2,2.2335
43:28.3,4816,108.2381193,44.6133423,1.576423521,-1.543355338,3.200624604,0.115428827,48.45716758,-187.5238324,-10.34078515,0,true,false,3,2,2.2335
43:28.3,4847,108.1794308,44.60099992,1.573826355,-1.98718347,-1.413256524,-0.144288328,-12.14171403,-131.1193758,-7.815707029,0,true,false,3,2,2.2335
43:28.4,4885,108.1439279,44.44759309,1.567333438,-0.247831536,-4.429994412,-0.136692604,72.25781706,-41.36661871,3.597163686,0,true,false,3,2,2.2335
43:28.4,4918,108.1253078,44.27930821,1.567333438,-0.725714399,-5.302626318,-2.61E-14,-19.58965352,-24.63878657,-3.17E-12,0,true,false,3,2,2.2335
43:28.4,4944,108.1128074,44.1681175,1.569497743,-0.25722606,-4.20802547,0.086571621,35.22709236,10.79973818,0.524597005,0,true,false,3,2,2.2335
43:28.4,4969,108.1019086,44.08696363,1.569064882,-0.774584301,-2.790499172,-0.030918787,-54.97279371,73.97353763,-2.208494411,0,true,false,3,2,2.2335
43:28.5,4999,108.0921867,44.00281084,1.56819916,-0.835763659,-2.541919948,-0.033296981,-69.46134251,35.72200265,-0.602680884,0,true,false,3,2,2.2335
43:28.5,5032,108.0931918,43.9216426,1.567766299,-0.437260211,-2.575414738,3.17E-14,-58.02484858,-14.36249054,1.62729271,0,true,false,3,2,2.2335
43:28.5,5060,108.0773254,43.87058103,1.569064882,-0.65555621,-1.385787273,0.066593961,-12.76502423,62.87076526,2.902789435,0,true,false,3,2,2.2335
43:28.6,5096,108.0773137,43.86456913,1.569064882,0.095030124,0.231124321,-0.033296981,11.48091341,47.93432075,-4.008998647,0,true,false,3,2,2.2335
43:28.6,5131,108.052335,43.94277783,1.567333438,-0.513735494,3.195222225,-0.081161297,23.0194954,110.60588,-3.648692402,0,true,false,3,2,2.2335
43:28.6,5168,108.0585801,44.13513078,1.561273382,0.427689705,5.821550943,-0.135268829,28.51011346,68.58377093,3.140236928,0,true,false,3,2,2.2335
43:28.7,5196,108.0812039,44.37843696,1.562571965,1.384359822,9.507630002,0.072144451,84.05340727,119.3049092,3.757605439,0,true,false,3,2,2.2335
43:28.7,5229,108.0996184,44.73303359,1.563437688,0.440198149,12.66608224,0.030918787,-14.61638688,238.2860566,0.581194408,0,true,false,3,2,2.2335
43:28.7,5253,108.0982468,45.05471692,1.564736271,-0.250719988,14.60379299,0.123675148,-39.03922665,242.100392,14.03049338,0,true,false,3,2,2.2335
43:28.8,5280,108.0857533,45.47864569,1.567766299,-1.054983386,15.26656284,0.066593961,-87.86310052,-64.463587,-6.769222762,0,true,false,3,2,2.2335
43:28.8,5308,108.0554663,45.94768943,1.570363466,-1.280005747,17.28788944,0.108214526,-28.92333051,78.22416127,2.254419926,0,true,false,3,2,2.2335
43:28.8,5341,108.0354195,46.54593821,1.575124938,0.031874645,17.6077823,0.123673042,79.318086,-64.63177279,-2.557372204,0,true,false,3,2,2.2335
43:28.8,5372,108.0203792,47.12606787,1.577289244,-0.668768967,18.43455235,0.057714414,-23.71449733,-36.08520774,-1.563195276,0,true,false,3,2,2.2335
43:28.9,5403,108.0169829,47.64913922,1.577289244,0.326280574,15.89254568,0,56.76916856,-127.7489262,0,0,true,false,3,2,2.2335
43:28.9,5432,108.0186081,48.10911741,1.577722105,0.446602519,15.03478294,-0.033296981,54.45299067,-115.2344041,-6.723418108,0,true,false,3,2,2.2335
43:28.9,5455,108.0299201,48.39479095,1.577289244,0.786406326,11.17135224,0,60.49448643,-256.5400144,3.864840538,0,true,false,3,2,2.2335
43:29.0,5485,108.031869,48.62928851,1.578154966,-0.476853729,6.438594623,0,-72.56473976,-184.5535833,-3.864840538,0,true,false,3,2,2.2335
43:29.0,5516,108.0109057,48.73737651,1.574692077,-0.862849843,2.356814895,-0.154591302,-24.3072642,-147.1683148,-5.5859195,0,true,false,3,2,2.2335
43:29.0,5544,108.0049173,48.77041866,1.572527771,0.305597771,0.752494236,-0.108216676,75.75652849,-62.35692141,-4.509153403,0,true,false,3,2,2.2335
43:29.0,5575,107.9916662,48.76738949,1.572960632,-0.07664253,-0.188021388,0.027053766,45.31300036,-11.66456201,1.690856937,0,true,false,3,2,2.2335
43:29.1,5615,108.0037209,48.75539381,1.572960632,0.559024856,-0.692293049,-0.033296981,29.36241278,-44.71802542,-3.794527727,0,true,false,3,2,2.2335
43:29.1,5655,108.0134916,48.72234278,1.571662049,0.425332347,-0.901131937,-0.043286154,18.10658436,-7.485562583,-1.08215489,0,true,false,3,2,2.2335
43:29.2,5689,108.0051242,48.62012087,1.572527771,-0.653220098,-4.100273942,0.039351305,-54.71195489,-146.9855632,1.866491886,0,true,false,3,2,2.2335
43:29.2,5717,108.0077706,48.49987592,1.571662049,0.100435419,-4.393576371,-0.033296981,0.849975935,-14.23425612,-0.341520764,0,true,false,3,2,2.2335
43:29.2,5741,108.0127656,48.38564223,1.569930605,0.24829546,-4.609472161,-0.086572997,7.141843534,26.71624092,-2.565199623,0,true,false,3,2,2.2335
43:29.2,5770,108.0079631,48.27742862,1.567333438,-0.281442549,-3.236745399,-0.066593961,-16.1506874,68.97987351,3.201620401,0,true,false,3,2,2.2335
43:29.3,5797,107.9933627,48.20835025,1.566034854,-1.408081877,-1.747572584,-0.036072225,-130.0995314,121.6340338,1.803538925,0,true,false,3,2,2.2335
43:29.3,5819,107.9813093,48.20239513,1.566034854,0,0,0,114.7937343,56.71525076,4.23E-12,0,true,false,3,2,2.2335
43:29.3,5849,107.9850995,48.25649173,1.566900577,0.309378857,2.441232941,0.027053766,24.51430347,85.44803921,-0.241563332,0,true,false,3,2,2.2335
43:29.4,5880,107.9891851,48.41280044,1.567766299,0.015940812,5.260929545,0,-14.96423546,28.24840422,-3.6071973,0,true,false,3,2,2.2335
43:29.4,5907,108.0065465,48.59612813,1.56819916,0.420421049,7.263741646,0.036071509,-33.38815827,71.08070782,3.005938027,0,true,false,3,2,2.2335
43:29.4,5933,107.9852884,48.81563187,1.569497743,-0.587606841,9.270146508,0.036071509,35.59679885,128.0965862,-2.147157095,0,true,false,3,2,2.2335
43:29.4,5955,107.9831065,49.03208276,1.570363466,0.309455568,10.52151441,0.072144451,74.91665223,125.1741945,6.012114949,0,true,false,3,2,2.2335
43:29.5,5984,107.9804191,49.38982546,1.573393494,0.071563624,13.87491902,0.133187923,22.89759891,214.5693721,4.002044584,0,true,false,3,2,2.2335
43:29.5,6007,107.9745133,49.71448135,1.575124938,-0.234484091,15.03036885,0.061837574,4.577354293,187.8810104,-2.760543969,0,true,false,3,2,2.2335
43:29.5,6031,107.9678593,50.07520019,1.576856383,-0.266332235,14.79865822,0.066593961,1.832433857,-38.82602972,-0.931433724,0,true,false,3,2,2.2335
43:29.5,6057,107.9624815,50.52611409,1.577722105,0.379578171,17.53956182,3.70E-14,90.75506174,30.44708959,-5.153109748,0,true,false,3,2,2.2335
43:29.6,6087,107.9541769,51.05215776,1.577289244,-0.128268295,19.75483332,3.17E-14,19.89567318,297.3255319,1.932420269,0,true,false,3,2,2.2335
43:29.6,6122,107.9459924,51.66538927,1.574692077,-0.337600302,27.80596713,-0.108214526,-13.15794236,1304.265152,-4.312835089,0,true,false,3,2,2.2335
43:29.6,6158,107.9451745,52.2876658,1.574259216,0.489570797,16.03438971,0.048095345,56.92137737,-139.0069504,6.679915369,0,true,false,3,2,2.2335
43:29.7,6190,107.944393,52.69351518,1.578154966,0.351054388,13.10036665,0.154591302,47.67915219,53.02821786,4.171328466,0,true,false,3,2,2.2335
43:29.7,6212,107.9531906,52.92808792,1.580752133,1.272244581,10.3190778,0.123675148,182.7796374,-71.95067047,1.177788799,0,true,false,3,2,2.2335
43:29.7,6242,107.9516926,53.11446977,1.576423521,-0.192225713,5.209296564,-0.230861324,-18.97259119,-133.7918195,-11.54323012,0,true,false,3,2,2.2335
43:29.7,6272,107.9446735,53.21365428,1.56819916,-0.263182004,3.006104264,-0.233078865,-3.965667794,-40.72685929,5.574349164,0,true,false,3,2,2.2335
43:29.8,6309,107.9385682,53.23472121,1.570363466,-0.539423151,-0.18602156,0.189376361,-41.23006493,-83.18389128,14.41255892,0,true,false,3,2,2.2335
43:29.8,6337,107.9250361,53.22569351,1.575124938,-0.377717187,-0.463477619,0.133187923,15.15921135,-20.25459107,-5.293513493,0,true,false,3,2,2.2335
43:29.8,6365,107.9348939,53.19267218,1.573826355,0.848011612,-1.3834631,-0.133187923,71.2131722,-29.31155935,-12.46499901,0,true,false,3,2,2.2335
43:29.9,6392,107.9460592,53.14758736,1.569930605,0.809662577,-1.753266083,-0.108214526,59.41937515,-12.51821266,5.410917785,0,true,false,3,2,2.2335
43:29.9,6425,107.9482783,53.0543947,1.571229188,-0.383123439,-3.236970646,0.133187923,-57.16210568,-52.41288752,11.91006644,0,true,false,3,2,2.2335
43:29.9,6454,107.9506114,52.94015144,1.574692077,-0.254410201,-3.651099641,0.092756361,-46.2424428,39.81517236,-3.680707009,0,true,false,3,2,2.2335
43:30.0,6484,107.9560044,52.81390864,1.572960632,0.278018438,-4.078950245,-0.092756361,13.15833422,17.29653242,-4.693062965,0,true,false,3,2,2.2335
43:30.0,6510,107.9670808,52.73576031,1.571229188,0.860039206,-2.576399669,0,84.8476142,83.92402172,13.01840002,0,true,false,3,2,2.2335
43:30.0,6537,107.9696718,52.6846634,1.56819916,-0.275437185,-1.387010361,-0.066593961,-55.09836103,74.98760832,6.769222762,0,true,false,3,2,2.2335
43:30.0,6562,107.9553291,52.68170222,1.566900577,-0.54444431,0.548702961,0,4.750733589,108.3028527,8.43227655,0,true,false,3,2,2.2335
43:30.1,6588,107.9494572,52.71780002,1.566900577,0.007807582,2.004117809,0,36.15975788,95.29327963,0,0,true,false,3,2,2.2335
43:30.1,6625,107.9618016,52.85905254,1.569064882,0.616500439,7.084286699,0.092756361,32.50360661,375.3608198,3.936893286,0,true,false,3,2,2.2335
43:30.1,6654,107.9777194,53.05743584,1.569930605,0.810698604,8.015140404,0.072143017,37.21766199,166.9410422,6.011876053,0,true,false,3,2,2.2335
43:30.2,6698,107.9622785,53.48733261,1.571229188,-0.757585702,11.39229064,0.045564201,-37.66921683,150.2383134,1.486819881,0,true,false,3,2,2.2335
43:30.2,6731,107.9604635,53.91421022,1.573826355,-0.288058099,13.95703557,0.092756361,-28.91317318,126.7086818,1.743583225,0,true,false,3,2,2.2335
43:30.2,6759,107.9583634,54.35912573,1.578154966,-0.096437508,16.41829527,0.166484904,-3.077812804,75.89002309,1.70760382,0,true,false,3,2,2.2335
43:30.3,6784,107.9522694,54.77696051,1.581184994,0.011363506,16.96455124,0.092756361,41.41681077,40.75743487,-4.617795855,0,true,false,3,2,2.2335
43:30.3,6812,107.9419844,55.29695892,1.580752133,-0.005738695,18.0383015,-0.066593961,51.9191556,-76.53207945,-7.342391098,0,true,false,3,2,2.2335
43:30.3,6840,107.9434453,55.81106016,1.578587827,-0.059322483,18.73119562,-0.033296981,-16.01011811,53.17966428,6.317969937,0,true,false,3,2,2.2335
43:30.3,6869,107.9387622,56.29804917,1.576856383,-0.394746971,17.57249989,-0.066593961,-32.52160978,108.7220789,-0.960493753,0,true,false,3,2,2.2335
43:30.4,6893,107.9404526,56.64378002,1.575557799,0.076105909,11.69163868,-0.048096619,1.00802924,-482.4678617,1.068664707,0,true,false,3,2,2.2335
43:30.4,6926,107.9504532,57.13384388,1.573393494,0.211188069,13.52897685,-0.092756361,-11.39604041,-163.9390504,-3.370883228,0,true,false,3,2,2.2335
43:30.4,6949,107.9548209,57.38037229,1.571662049,-0.69470696,9.017806437,-0.061837574,-181.6606516,-349.2762624,2.760543969,0,true,false,3,2,2.2335
43:30.4,6979,107.9629066,57.61787233,1.572960632,0.245168459,6.442253067,0.061837574,-3.262155199,-197.4675713,2.484568553,0,true,false,3,2,2.2335
43:30.5,7020,107.9946127,57.75325706,1.578587827,0.682795544,1.758086752,0.108214526,-10.6647047,-181.9034634,-3.420618342,0,true,false,3,2,2.2335
43:30.5,7047,107.9833116,57.79524794,1.580319272,-0.576120225,2.076076643,0.033296981,-23.3746787,77.26996638,-4.573794448,0,true,false,3,2,2.2335
43:30.5,7075,107.9472372,57.90914596,1.582050716,-0.889823283,5.079202379,0.133187923,57.22659331,145.2308657,10.24521582,0,true,false,3,2,2.2335
43:30.6,7099,107.9592505,58.05361546,1.589842217,0.536879357,6.29463661,0.354161747,6.096373478,46.16347424,4.953575192,0,true,false,3,2,2.2335
43:30.6,7131,107.9917361,58.31896442,1.608022384,1.563436091,12.76106911,0.965612441,71.029778,578.9698323,51.495734,0,true,false,3,2,2.2335
43:30.6,7155,108.0111108,58.54539378,1.627501135,0.449681122,10.34311272,0.865726035,-72.12130852,183.2333013,10.91278654,0,true,false,3,2,2.2335
43:30.6,7178,108.0288727,58.76027805,1.650442775,0.244681438,9.920377411,1.174913904,-108.3416988,118.6112628,36.44099696,0,true,false,3,2,2.2335
43:30.7,7204,108.0193076,59.01289291,1.684205943,-0.557854908,9.441214486,1.360426626,-37.13649076,-53.70738076,12.08990787,0,true,false,3,2,2.2335
43:30.7,7227,107.99802,59.23738042,1.720133417,-1.412862012,10.64330619,1.793289644,-100.0733589,181.3267767,47.48396266,0,true,false,3,2,2.2335
43:30.7,7253,107.9668007,59.49082691,1.765583835,-2.675258871,9.11468535,1.855127218,-288.2522154,-123.7931202,20.92432892,0,true,false,3,2,2.2335
43:30.7,7269,107.9328618,59.64035695,1.796316976,-2.192067395,8.753395946,1.916964792,-18.00420408,-150.4031959,-0.97843282,0,true,false,3,2,2.2335
43:30.8,7290,107.8773082,59.82483567,1.8361402,-3.3584071,9.77971027,2.102477513,-152.7826768,213.2090773,44.16988822,0,true,false,3,2,2.2335
43:30.8,7312,107.7886393,60.03722946,1.883754924,-3.647146026,9.292455375,2.097709785,72.06253279,-68.02586113,-12.52086744,0,true,false,3,2,2.2335
43:30.8,7335,107.6804006,60.26084697,1.934832537,-4.757215964,9.481761648,2.236433533,-8.91903531,-41.94672711,2.730017452,0,true,false,3,2,2.2335
43:30.8,7354,107.5729325,60.43514284,1.975088623,-5.220029887,9.23353288,2.056116841,94.18910451,12.94961244,-13.52579265,0,true,false,3,2,2.2335
43:30.8,7375,107.417223,60.6258623,2.021404763,-7.687224068,8.033273002,2.056055565,-55.03056037,-211.722691,-30.1790022,0,true,false,3,2,2.2335
43:30.9,7399,107.2204686,60.84002966,2.072915238,-7.895766556,8.121094309,2.020036588,53.7523883,-142.6792445,-22.4425535,0,true,false,3,2,2.2335
43:30.9,7423,106.9818153,61.04352223,2.12745574,-10.29244605,9.365484729,2.344694643,-58.08866737,147.7675038,12.0278731,0,true,false,3,2,2.2335
43:30.9,7452,106.683526,61.24826012,2.189354882,-11.50262125,7.53578244,2.337470909,-168.0338038,65.71466587,28.03616709,0,true,false,3,2,2.2335
43:30.9,7473,106.4435818,61.39695636,2.233073856,-11.73691036,6.935928889,2.046223522,-59.38688126,-27.64246931,-6.799725076,0,true,false,3,2,2.2335
43:31.0,7490,106.229161,61.49933782,2.265538441,-12.88385592,6.136766313,1.855127218,-65.77480994,27.76193473,-13.25001868,0,true,false,3,2,2.2335
43:31.0,7512,105.9157451,61.63530846,2.307958832,-15.9983679,6.507203355,2.102405905,-367.1295496,68.45873407,36.50110311,0,true,false,3,2,2.2335
43:31.0,7537,105.5302299,61.78596135,2.356439278,-15.7017509,5.869678188,1.947871139,-48.79415043,-27.16561832,1.500395888,0,true,false,3,2,2.2335
43:31.0,7559,105.180498,61.91422357,2.397561086,-16.2797055,5.486244233,1.875718447,-70.19034977,-63.03656537,1.201142535,0,true,false,3,2,2.2335
43:31.0,7576,104.8815631,61.98264095,2.429159948,-17.68827657,3.342968056,1.73145207,-25.21540911,-165.5302652,-30.91797397,0,true,false,3,2,2.2335
43:31.1,7597,104.5111868,62.06198303,2.466818867,-17.69904651,3.482739643,1.793289644,-13.28661842,-63.31557277,0,0,true,false,3,2,2.2335
43:31.1,7628,103.9353382,62.17376043,2.51789648,-38.11626145,6.975366932,3.246403523,-3292.121609,567.7073784,269.3505359,0,true,false,3,2,2.2335
43:31.1,7656,103.3980308,62.22465974,2.561182593,-17.72808218,1.0861181,1.391345413,208.793843,-104.5322099,-22.08494411,0,true,false,3,2,2.2335
43:31.2,7685,102.7446456,62.26292717,2.612260206,-22.31531462,0.908790311,1.688160018,32.84237846,-62.69707238,-11.16260449,0,true,false,3,2,2.2335
43:31.2,7714,102.115839,62.28377895,2.654247736,-23.03268583,1.139381048,1.428443092,-206.0118353,64.15945963,-2.961138181,0,true,false,3,2,2.2335
43:31.2,7742,101.4631639,62.31149593,2.691906654,-22.95269191,1.209527756,1.298582248,51.29576568,31.53691838,-6.660432487,0,true,false,3,2,2.2335
43:31.2,7775,100.6867896,62.32849791,2.730864156,-22.92120859,0.944528144,1.065522924,76.82576979,54.49049232,-14.59722306,0,true,false,3,2,2.2335
43:31.3,7799,100.0746651,62.31917773,2.755104379,-27.0352444,-0.756654231,0.952295395,-262.3251868,-63.13960573,-9.892555387,0,true,false,3,2,2.2335
43:31.3,7831,99.29301003,62.2847054,2.769388797,-23.15239313,-0.773526321,0.216427823,161.8125905,38.56893824,-29.20105437,0,true,false,3,2,2.2335
43:31.3,7865,98.49817029,62.2328827,2.763328741,-22.70021142,-1.647877311,-0.312619741,79.98090376,-14.60075012,-15.86464306,0,true,false,3,2,2.2335
43:31.4,7887,98.01436359,62.22124104,2.752074351,-21.91437535,-0.111701641,-0.613215646,14.07338007,76.53464439,-18.63655776,0,true,false,3,2,2.2335
43:31.4,7914,97.43126651,62.18956627,2.729132712,-20.33296883,-1.224708311,-0.896629552,187.4070927,-7.649985623,-6.96329456,0,true,false,3,2,2.2335
43:31.4,7935,96.94965044,62.17953866,2.70186246,-30.05807087,-0.658718447,-1.731432412,-1662.23281,-42.28250995,-100.9965363,0,true,false,3,2,2.2335
43:31.4,7957,96.50902963,62.18445331,2.671995042,-18.93891587,1.430630642,-1.4222642,228.2208609,252.9453101,-13.54758536,0,true,false,3,2,2.2335
43:31.4,7977,96.11459388,62.22029977,2.639963319,-18.99311912,1.464917916,-1.57405221,147.2094831,-66.14274305,5.56272445,0,true,false,3,2,2.2335
43:31.5,7999,95.69002762,62.25609719,2.600572956,-19.1357796,1.797035141,-1.810120808,29.5673866,30.88811896,-3.573773882,0,true,false,3,2,2.2335
43:31.5,8043,94.89380669,62.42201484,2.515732174,-17.55531296,4.74358774,-1.978802365,56.64014453,101.9047992,-5.300849948,0,false,false,3,2,2.2335
43:31.5,8063,94.53382717,62.52689425,2.474610367,-17.73126347,4.620096465,-1.967565262,54.08685844,-126.0361423,17.88424724,0,false,false,3,2,2.2335
43:31.6,8080,94.22830012,62.60224823,2.438682893,-17.46494537,4.763320726,-2.164333516,119.773945,78.08778296,-12.02936621,0,false,false,3,2,2.2335
43:31.6,8101,93.84393065,62.70031832,2.39539678,-17.7601534,4.475954865,-1.983932972,105.5877927,-37.72527118,15.02969013,0,false,false,3,2,2.2335
43:31.6,8125,93.42310502,62.81988163,2.348214917,-30.83808521,8.895543789,-3.46290414,-2683.095681,789.325567,-301.9145634,0,false,false,3,2,2.2335
43:31.6,8147,93.03615267,62.90604976,2.306660248,-17.5988444,3.619672697,-1.893735388,-1.995833506,-58.34797397,-0.961156719,0,false,false,3,2,2.2335
43:31.6,8166,92.6971369,62.97058466,2.270732775,-18.02544888,3.756821377,-1.893791827,-39.3691738,77.77444047,-0.6161548,0,false,false,3,2,2.2335
43:31.7,8183,92.38981415,63.03224205,2.236536745,-17.61938736,3.431289878,-1.97873497,111.2777817,-47.4956023,7.958946877,0,false,false,3,2,2.2335
43:31.7,8211,91.91978955,63.11200883,2.183727687,-16.95610543,2.278667655,-1.82764731,-26.35735688,-88.6915366,9.084267272,0,false,false,3,2,2.2335
43:31.7,8230,91.62099792,63.16149193,2.148233075,-15.16595679,2.031848919,-1.785521938,120.881162,-123.6108825,17.83620051,0,false,false,3,2,2.2335
43:31.7,8255,91.18503543,63.19424793,2.100185489,-17.06177252,1.283468214,-1.893791827,65.42132501,-4.649210656,4.882394689,0,false,false,3,2,2.2335
43:31.8,8281,90.76464759,63.22509673,2.049973598,-15.98887202,0.9725098,-1.875748261,28.34414425,-33.7180974,8.741731741,0,false,false,3,2,2.2335
43:31.8,8306,90.35279302,63.25302431,2.001493151,-16.56481014,1.107223958,-1.983932972,-14.53364554,-1.582566615,-7.167039194,0,false,false,3,2,2.2335
43:31.8,8328,89.98886587,63.27809573,1.960371344,-16.47742101,0.733242874,-1.839646938,11.85549317,-74.49974338,5.411949791,0,false,false,3,2,2.2335
43:31.8,8346,89.67168976,63.27759182,1.92444387,-22.56342091,-0.643315744,-2.380719567,-1235.603531,-153.8300313,-96.18404452,0,false,false,3,2,2.2335
43:31.8,8374,89.24440526,63.27597152,1.873799118,-15.56965276,-0.482189728,-1.803575429,-45.14327098,-61.87998999,0.752234771,0,false,false,3,2,2.2335
43:31.9,8401,88.74553258,63.25269346,1.820124338,-17.86812018,-1.033620947,-1.920817373,93.37730468,-26.30504224,10.30009195,0,false,false,3,2,2.2335
43:31.9,8436,88.14123696,63.19250783,1.754762307,-19.47285929,-2.047126084,-2.097709785,-270.1118386,-40.08232159,-28.17323319,0,false,false,3,2,2.2335
43:31.9,8467,87.66560366,63.07930429,1.710610472,-14.38439204,-4.220406882,-1.244473228,123.8120768,-73.45622126,23.22060026,3,false,false,0,2,2.2335
43:32.0,8492,87.35848002,62.97415358,1.689400276,-11.20009342,-3.70110528,-0.68537228,173.8668457,80.92157093,26.12843149,3,false,false,0,2,2.2335
43:32.0,8518,87.14805234,62.86171936,1.68290736,-6.555250564,-4.473573261,-0.133187923,236.6328251,-22.95139533,17.92912768,3,false,false,0,2,2.2335
43:32.0,8549,87.05410889,62.76040125,1.683773082,-1.990721911,-2.441614769,0.086571621,134.2937991,106.7811964,7.574972786,3,false,false,0,2,2.2335
43:32.0,8575,87.04518735,62.76242902,1.68680311,0.658483329,0.901156776,0.118051357,157.8301835,129.7103552,0.238241598,3,false,false,0,2,2.2335
43:32.1,8601,87.06280277,62.81896303,1.68680311,0.395839699,1.811872728,-0.036071509,-43.59263739,-56.10269922,-5.582485587,3,false,false,0,2,2.2335
43:32.1,8634,87.0844218,62.91829706,1.681608776,0.542597148,5.104527841,-0.216429052,-14.73536858,274.2665404,-7.729437918,3,false,false,0,2,2.2335
43:32.1,8669,87.05992933,62.98818203,1.679011609,-0.720494241,1.571142987,0,-2.745189382,-56.42178968,9.837855241,3,false,false,0,2,2.2335
43:32.2,8696,87.04595856,62.99270938,1.681608776,-0.482936608,-0.304685149,0.180361126,5.175089919,-70.85508714,12.62548917,3,false,false,0,2,2.2335
43:32.2,8731,87.05169113,62.97218635,1.684638804,0.384726778,-0.561317106,0.028857666,25.77626156,2.922942298,-6.733343225,3,false,false,0,2,2.2335
43:32.2,8761,87.05911308,62.95184465,1.680743054,0.534500106,-0.342974949,-0.173145993,38.28025282,44.67768205,-5.771676219,3,false,false,0,2,2.2335
43:32.3,8784,87.05760594,62.94563437,1.677280165,-0.283019755,-0.462591854,-0.185512722,-44.66364677,-39.54765424,-7.177730245,3,false,false,0,2,2.2335
43:32.3,8812,87.04981754,62.93875519,1.678145887,-0.204084355,-0.021814197,0.072143017,10.80204552,32.64750275,6.011876053,3,false,false,0,2,2.2335
43:32.3,8842,87.04117286,62.94991381,1.680743054,-0.221635577,0.407757113,0.061837574,8.909044264,4.795014298,-3.312692253,3,false,false,0,2,2.2335
43:32.3,8864,87.0476219,62.96877209,1.679877332,0.021673968,0.827190946,-0.039350452,-49.35672484,-5.454647158,7.75E-05,3,false,false,0,2,2.2335
43:32.4,8882,87.04786425,62.97787122,1.679444471,0.112113818,0.390307424,-0.054108338,22.19631179,-25.92080874,-6.763629318,3,false,false,0,2,2.2335
43:32.4,8909,87.04941446,62.97501626,1.679011609,0.096887717,-0.178434553,-0.027053766,6.055470062,-11.15213699,-1.690856937,3,false,false,0,2,2.2335
43:32.4,8944,87.04473592,62.96241235,1.679011609,0,0,0,18.71407933,50.41549886,0,2,false,true,0,2,2.2335
43:32.4,8960,87.04538529,62.95643508,1.679011609,0,0,0,-10.3074152,94.87706683,0,2,false,true,0,2,2.2335
43:32.4,8976,87.04538529,62.95643508,1.679011609,0,0,0,0,0,0,2,false,true,0,2,2.2335
43:32.5,8996,87.05226245,62.9602035,1.678578748,0.543406045,0.05879748,0,40.31291222,-26.18674987,4.372357732,2,false,true,0,2,2.2335
43:32.5,9018,87.05071471,62.9630598,1.679011609,-0.221105884,0.408044582,0.061837574,-31.5866925,58.29233725,8.833977645,2,false,true,0,2,2.2335
43:32.5,9044,87.0381108,62.96773833,1.679011609,-1.195455331,-0.129873897,0,-115.487096,-50.34530551,0,2,false,true,0,2,2.2335
43:32.5,9073,87.04318847,62.96526606,1.679444471,0,0,0,-25.64480554,12.48623147,-2.186168336,2,false,true,0,2,2.2335
43:32.6,9092,87.04563693,62.96553313,1.678578748,0.306051957,0.033383438,-0.108213451,38.25584705,4.172859097,-13.52645237,2,false,true,0,2,2.2335
43:32.6,9130,87.04340039,62.95319553,1.677713026,0.073643079,-0.136046751,-0.020612525,14.103638,20.07812719,0.230951235,2,false,true,0,2,2.2335
43:32.6,9153,87.04494813,62.95033923,1.677280165,0.220929236,-0.408140252,-0.061837574,28.04467317,-51.83261278,-7.85238557,2,false,true,0,2,2.2335
43:32.7,9182,87.04212061,62.96515634,1.677713026,0.361145566,0.969062584,0,63.94573289,63.87358492,-2.081057077,2,false,true,0,2,2.2335
43:32.7,9211,87.03485444,62.97646734,1.677713026,-0.321203222,0.430439793,-0.066593961,-9.849681842,5.633511208,-9.284722062,2,false,true,1,2,2.2335
43:32.7,9250,87.02972664,62.96990993,1.654338525,-0.143375875,-0.902302818,-0.789336862,-1.240257714,-76.55722674,-19.81191468,2,false,true,1,2,2.2335
43:32.7,9278,87.03136963,62.9127395,1.623605385,0.084484617,-1.751873918,-1.046094533,3.763404936,42.28262276,7.513732687,2,false,true,1,2,2.2335
43:32.8,9308,87.01630028,62.85795119,1.595902272,-0.721757879,-2.389467841,-0.772956511,-29.39037566,-75.42845204,20.15262726,2,false,true,1,2,2.2335
43:32.8,9336,87.0042894,62.78549726,1.583782161,-0.148090535,-2.006840287,-0.288572069,40.96048168,84.7017647,21.04246204,2,false,true,1,2,2.2335
43:32.8,9364,86.98741806,62.77926521,1.585513605,-0.416965309,0.495660556,0.144286034,27.06361593,104.7417741,12.02375211,2,false,true,1,2,2.2335
43:32.9,9399,86.98033111,62.81824523,1.592006522,-0.026952795,0.939099031,0.135268829,20.20940484,-20.10443249,-5.784678082,2,false,true,1,2,2.2335
43:32.9,9423,86.98410832,62.87244951,1.590275078,0.29712692,2.583654488,-0.123675148,23.95593323,55.737825,-8.833977645,2,false,true,1,2,2.2335
43:32.9,9456,86.98705295,62.93865509,1.582483577,-0.011262915,1.768390816,-0.254621223,-12.19215744,-28.85356138,-2.246508887,2,false,true,1,2,2.2335
43:33.0,9483,86.9907517,62.95071762,1.579020688,0.223894823,0.002035279,-0.078700905,13.33180753,-68.22481761,7.602083642,2,false,true,1,2,2.2335
43:33.0,9512,86.98467647,62.9416455,1.581184994,-0.185046981,-0.464278279,0.066593961,3.407985939,-21.11515176,-1.120563324,2,false,true,1,2,2.2335
